"Gene","BetaScore"
"4933439C10Rik",0.290671049494538
"Csnk2a2",0.290559971548128
"Asnsd1",0.29053600501982
"Fndc1",0.290532930046599
"Ogfrl1",0.290531171785736
"Ripply2",0.290527340570828
"Rpp14",0.290484333410737
"Slc39a13",0.290448151590845
"Samd12",0.290428855302187
"Mkrn2",0.290428248734319
"Tspyl3",0.290401106043195
"Smim4",0.290364092162176
"Gtf3a",0.290331671949213
"Smad1",0.29031777778768
"Rpusd1",0.290290766232337
"Mvb12a",0.290277133604122
"D19Bwg1357e",0.290197068982674
"Map4k5",0.290181987979959
"Dand5",0.290119460403925
"Gemin6",0.290104682603537
"Siah2",0.290086675481119
"4930429B21Rik",0.290081681228904
"Polr3c",0.290063881579184
"Rnf139",0.29003855346659
"Loh12cr1",0.289991689232602
"Atg4d",0.289983248598124
"Gar1",0.289843092265449
"Kif3b",0.289813337823924
"Gyk",0.289721064163273
"Sertad2",0.289666194851274
"Phyhip",0.28961894045204
"Polr2h",0.289613295789898
"Clip4",0.28958654497423
"Commd2",0.289579824878501
"2310069G16Rik",0.289532966005424
"Fbxo31",0.289474851190911
"Rnh1",0.289474168395572
"Galnt13",0.289430345195298
"Wnt16",0.289430069400518
"Lrg1",0.289375377286132
"Btbd10",0.28936247223494
"Lrrc28",0.289360638293935
"Slc29a4",0.289350524453986
"Glt1d1",0.289276376456925
"Fam65b",0.289227514494968
"Psen2",0.28921445826153
"Farp1",0.289204695943401
"A330040F15Rik",0.289139458797779
"Ccbl1",0.289119254033233
"Shisa5",0.289082784954921
"Vps4b",0.288904212571581
"Gas8",0.288895792821822
"Tyw5",0.288883452245266
"Grwd1",0.288861517773714
"Ache",0.288843243030165
"Tada3",0.288813369344433
"Naga",0.288802631498908
"Qpctl",0.288756194305367
"Mex3b",0.288715582405386
"Irs2",0.288703488868784
"Gys1",0.288702995823712
"Tusc1",0.288688624774224
"Fen1",0.288660452236514
"Rmnd5b",0.288605721073927
"Dnajc1",0.288533392172912
"C78339",0.288467801028505
"Npc1l1",0.28842467318074
"Eid2b",0.288370256599717
"Ap5s1",0.288279539503645
"D230025D16Rik",0.288255544314619
"Frmd3",0.288185983563264
"Ephb2",0.288173283096234
"Iah1",0.288163825953431
"Prrt4",0.288157086268064
"Ulk4",0.288068078876592
"Tctn2",0.288019253707098
"Faxc",0.287984078880563
"D6Wsu163e",0.287956007324918
"Sgpp1",0.287946764864938
"Spin2c",0.2879443281823
"B4galt7",0.287936432957146
"Rad1",0.287918709491864
"Zfp667",0.287837488378155
"Phkg2",0.287825953525905
"Ascc1",0.287800850204895
"Stat4",0.287780204343158
"Dolk",0.28775437353181
"Kdm7a",0.2876948664221
"4930526I15Rik",0.287642475215221
"Elmod1",0.287640514565172
"Fam73b",0.287516636172103
"Ulk3",0.287425364147439
"Ckap4",0.287372201014164
"Zfp943",0.28736451911842
"Mfsd8",0.287348925698551
"Cyb561d2",0.287262750359808
"Tnnc1",0.287260180876467
"Chrac1",0.287205002259567
"Thumpd2",0.287178520191157
"Ccdc181",0.287176645283211
"B3galt5",0.287168899366267
"Tmsb15b2",0.2870797788061
"Dph5",0.2870640490678
"Uros",0.287056076654278
"Bbx",0.28701119438374
"Scrn3",0.286995220581132
"Eno1b",0.28697995192609
"Rps6kc1",0.286900230647754
"Arsa",0.286882586893577
"Nipal3",0.286851786526684
"Tmem198",0.286798166874803
"Sgtb",0.286778465481593
"BC023829",0.286705214144138
"Ssx2ip",0.286698965875397
"Vkorc1l1",0.286543806053854
"Trpm2",0.286542267279425
"Ccdc148",0.286540388367365
"Flot2",0.286502548768464
"Ptpn1",0.286451740055106
"9230110C19Rik",0.28636566603123
"A330008L17Rik",0.286315352129909
"Pgm2",0.2863118334074
"Zfp758",0.286259518275725
"Edem1",0.286122704707535
"Ppm1m",0.286115468751293
"Pex16",0.286103708281795
"Mettl21a",0.28606351888974
"2310030G06Rik",0.286007427544307
"Esrra",0.285993494958118
"Usp12",0.285982528881023
"Klhdc1",0.285973705298045
"Slc35b3",0.285940909060463
"Bloc1s6",0.285916340087765
"Bnip1",0.285914288765424
"Hecw2",0.285893205757607
"Setd8",0.285874010027299
"Fbxl6",0.285843730520208
"Cd3eap",0.28580162931977
"Mkrn3",0.285800008952783
"2210404O09Rik",0.285797131372069
"Adam19",0.285762785588735
"Asb8",0.285718451717345
"Rnf165",0.285646605865908
"Tbca",0.285586719973141
"Ftsj3",0.28556536222828
"Yipf1",0.285518005756353
"LOC105245148",0.285517455128695
"Pnp2",0.285387709040653
"Acot8",0.285328977066539
"Tmem241",0.285269690388678
"Fkbp11",0.285203074916934
"Gabrg2",0.285181983314686
"Atp13a3",0.285114130995771
"Ctnnbip1",0.285061529736895
"Ino80b",0.285040989209238
"Ppil6",0.284982678345609
"Kalrn",0.284916939412887
"Zfp942",0.284914295857261
"Slc37a3",0.28476182590127
"A730009L09Rik",0.28472691461676
"Ccpg1os",0.284659907866926
"Klc4",0.284658185247418
"Vhl",0.284628902225957
"Cdc34",0.284593325847038
"Fcho1",0.284585492567881
"Disp1",0.284567915146894
"Trub1",0.28448774927734
"Pcdhac2",0.284478366687489
"Depdc7",0.284472883676876
"Josd1",0.284398220909744
"Piezo2",0.28438365011571
"Ahcy",0.284379027891875
"Rpf1",0.284375217226012
"Stard9",0.284365777209663
"Aar2",0.284361037138358
"Nudt18",0.284295579054158
"Smarcd3",0.284292855375981
"Trhr2",0.284284980502563
"Dclk2",0.284226984817646
"Mblac2",0.284210732466596
"Dcun1d4",0.284131225071909
"Zfand1",0.284127496296805
"Wrap73",0.283978284937762
"Tmem237",0.283962745340549
"Enho",0.283952771156657
"Uvrag",0.28391146202109
"Myc",0.283743009462006
"Agbl3",0.283552384095695
"Ptrhd1",0.283550296693209
"Ift52",0.283545306296387
"Sun1",0.283543330615026
"Rad50",0.283530698163183
"Cfap45",0.283475828879373
"Tctn3",0.283425663786026
"Setd4",0.283331089258077
"5330426P16Rik",0.283327044807626
"Trpc7",0.283317339589398
"Rrp36",0.283314316862272
"Psmg1",0.283170085113987
"Pbx2",0.283129095228726
"Ccdc30",0.283082481242947
"Igh",0.283033887500064
"Ppih",0.282985727085269
"N6amt1",0.282959196001215
"Zfp955b",0.282910582441792
"Morn2",0.282891703238349
"Large",0.282854708982186
"Tbc1d9",0.282841169945509
"Dpagt1",0.282769040467572
"Gtf2h4",0.282706417277296
"Inpp5k",0.282694433437521
"Rnf38",0.282580746782303
"Peg10",0.282518405763011
"Axin2",0.282509644736751
"Umps",0.28240634356103
"Lrrc49",0.282352699814445
"Dscr3",0.282231822063112
"Cstf1",0.282214857787155
"Ptk2",0.281943063070504
"D10Bwg1379e",0.281919641173718
"Ogfod2",0.281817228140313
"Rnf32",0.281795895077979
"A730056A06Rik",0.281730399381086
"Sema6c",0.281729892597361
"Trappc12",0.281676083652138
"Klc2",0.28159148313205
"Fam160a1",0.281580363600762
"Wdpcp",0.281527539672874
"LOC105245826",0.281440678560764
"Spata7",0.281425985944344
"Nsun2",0.281406542738498
"Pla2g12a",0.281348280321057
"Tex9",0.281300366230221
"2610044O15Rik8",0.281254162643489
"Cblb",0.28117965703733
"Panx2",0.281137971368829
"Zfp946",0.281128052785238
"Mapk14",0.28105624898836
"Paqr9",0.280989100326813
"Mppe1",0.280968957167723
"Arhgef4",0.28088151383702
"Abcd4",0.280825747331359
"Nabp1",0.280822010240544
"Zzz3",0.280799273423078
"Ubr7",0.280787835058485
"Nol4",0.280754216671674
"Mphosph10",0.280723879991712
"Mis12",0.280580501095448
"Abhd6",0.28056085624541
"Lhpp",0.280536898598371
"Dnpep",0.280493404524086
"2310009B15Rik",0.280463183898913
"Cdk7",0.280446316717923
"D030054H15Rik",0.280415189737791
"2610301B20Rik",0.280405033842411
"Pddc1",0.28038612288393
"LOC105244016",0.280381305841345
"Fntb",0.28035431132508
"Ino80c",0.280350188602568
"LOC102634481",0.280315109308727
"Slc35a1",0.280304265367154
"Saysd1",0.2803006452096
"Abl2",0.280211759243643
"Tigd2",0.280207364034645
"Chml",0.280184968503625
"Vsnl1",0.280163865545818
"Odc1",0.280146778877765
"Nckipsd",0.280120078100116
"Zfp707",0.280116403349128
"Tnip2",0.280074191325537
"Orc5",0.280072235722439
"Gpank1",0.279894205193955
"Arel1",0.279869412254978
"Zmiz1os1",0.279868574710467
"Cnot11",0.279827629362322
"Mast4",0.27982477211306
"Chmp6",0.279781208903276
"Sat2",0.279772074601218
"2810004N23Rik",0.279753512357465
"Cog6",0.279684731737412
"Rimkla",0.279641203613444
"Hecw1",0.27963449682864
"4833412C05Rik",0.279632697092288
"Hebp2",0.279629179598875
"Mfsd5",0.279431368008837
"LOC105244038",0.279388910646803
"Omg",0.279378965869013
"Batf3",0.279265130523557
"Adprm",0.279244146365395
"Spag6",0.279243970044859
"Marcksl1-ps3",0.279239934241843
"Lin7b",0.279224755758515
"Fam175b",0.279168047151371
"Fam154b",0.279079672270991
"Tbc1d10b",0.278990686621738
"Hexim1",0.278928726771631
"Pknox2",0.278915697158738
"Pgbd5",0.278909071584005
"Hectd2",0.278885205867657
"Thap4",0.278808228028851
"Tmem101",0.278795258010674
"Tnip1",0.27879245257332
"Erich1",0.278759807878555
"Gas2l1",0.278727791904604
"Npbwr1",0.278678683825452
"Trmt5",0.278637386132003
"Tnc",0.278597654961605
"Ankrd34a",0.278561534155613
"Xpnpep1",0.278556960563778
"Tmem184c",0.278534932563519
"Adcy5",0.278505362224198
"Rabgef1",0.278465858408046
"Agpat3",0.278438635072851
"Zfp386",0.278434918943981
"Gpd1l",0.278406271488136
"Ubtd1",0.278398444153541
"Kcnj9",0.278395664759107
"Fam69a",0.278366351942476
"Slc4a7",0.278349156932905
"Ada",0.278234525989275
"Wdr60",0.2782018654839
"Pomk",0.278200166742475
"Zfp2",0.278112611095298
"Tmem17",0.278037278215911
"Slc2a8",0.278016740202579
"Prkd3",0.278012437853602
"Alg1",0.277973699717394
"Pik3cb",0.277945663053095
"2310057M21Rik",0.277935877163103
"Ipmk",0.277919852701879
"Sesn3",0.277910695772327
"Slc35b4",0.277849082091432
"Sil1",0.277845097837978
"Asphd2",0.277819370208723
"Trerf1",0.27779527390053
"Nxpe3",0.277793690347056
"Tdp2",0.277789918342579
"Cyfip1",0.277754604017848
"Gnpnat1",0.27771807571817
"1700037C18Rik",0.277698637003359
"Pttg1",0.277680272473077
"Scai",0.277659854460111
"Trpv2",0.277655152013051
"Zfp580",0.277648797289386
"Zbtb17",0.277635511396576
"Arhgap1",0.277402673461916
"Pfdn4",0.277293208897058
"Rnf170",0.277277623058239
"6330419J24Rik",0.277237222423115
"Zfp180",0.277216636258582
"Ppm1f",0.277208382908701
"Synrg",0.277176311735374
"Fam43b",0.27717549366998
"Clvs2",0.277157019052212
"Fn3k",0.277138083687524
"Rims1",0.2771178498371
"Atxn1",0.276908439380603
"Cgrrf1",0.276726282989711
"Cwc25",0.276708447453377
"Nop14",0.276661886317548
"Nup107",0.276602750620105
"Mea1",0.276573568335143
"Fgfr1op",0.276486030112872
"Slc41a2",0.276481650841321
"Akap17b",0.276419272354505
"Scly",0.276383798214178
"Dgke",0.276336490552585
"Rnf19a",0.276326652943102
"Hivep3",0.276300120449952
"Fam13a",0.276244553446301
"Acss2",0.27620326349438
"4632428C04Rik",0.276185741435901
"Kptn",0.27616742011494
"Dopey2",0.276164876458431
"Kifc2",0.276147227367373
"Scn1a",0.276143343011591
"4930453N24Rik",0.276114255543208
"Mettl6",0.276104141533798
"Mir132",0.276088615732962
"Asb6",0.276043281278313
"Gpr137b-ps",0.276041412884284
"Aldh3b2",0.275998896518504
"Katnb1",0.27597537701929
"6030419C18Rik",0.27595172509921
"Shank2",0.275911714346451
"Lyar",0.275878934868865
"Spred1",0.275857056144605
"Lclat1",0.275745360311824
"Tmem192",0.275705129957001
"Gdpgp1",0.275686112982913
"Mettl1",0.275675125891693
"Tmem115",0.275653834668729
"3110039M20Rik",0.275633029636046
"LOC105243177",0.275603533518846
"Rpain",0.275536761700282
"Atmin",0.275520236293234
"Lrsam1",0.275474126703568
"2310067B10Rik",0.275403687512274
"Plcz1",0.275256058462684
"Hist1h1c",0.275229563072586
"Smyd3",0.275186491934032
"Prr3",0.275161802113934
"Isy1",0.275016565783309
"Parp1",0.275008379250389
"Entpd7",0.274999145232457
"Elp4",0.274956375554242
"Kcnn1",0.274933843910363
"Kti12",0.274909533664987
"Daglb",0.274895305207723
"Clec11a",0.274892732657548
"Cacfd1",0.274852769330848
"Atg4c",0.274795055257683
"LOC101056159",0.274781186553847
"Cacna1b",0.27475629512462
"Cdk5r2",0.274712319829938
"Sestd1",0.274669316662266
"Mfhas1",0.274636868770343
"Tle6",0.274598545507559
"Zfp948",0.27459261348068
"Slk",0.274563456645832
"Tex30",0.274562209539094
"Mmd",0.274447630573722
"Abhd14a",0.274439666033709
"4732471J01Rik",0.274413499887782
"Pdcd2l",0.274376889166153
"Tmed8",0.274358940723453
"Klf12",0.274358724078954
"Vipr2",0.274352437416531
"Ranbp9",0.274287722692945
"Lrrc14",0.274184219789974
"Mok",0.274177141861663
"2610316D01Rik",0.274175323732567
"Stam2",0.274101061181385
"Gnptab",0.274100365826352
"Mtmr7",0.274094463446142
"Trak2",0.274031319879903
"Lrrc40",0.273990278207211
"Trmt10b",0.273972618089469
"Nipal2",0.273949003436538
"Pcx",0.273946683558272
"Mfap3",0.273808592848184
"Mfap3l",0.273703830503926
"Hcfc2",0.273570894154253
"Rps6kl1",0.27355477376068
"Kcnq4",0.273552332917105
"A930018M24Rik",0.273531662511479
"Slc35c2",0.273491765641527
"Tbc1d9b",0.273487872792779
"Cops7b",0.273469407894041
"AI115009",0.273467187744773
"Plk2",0.27344335968258
"Slc9a5",0.273438821775747
"Eif2a",0.273421104315044
"Eif2ak1",0.273411344438566
"Zfp704",0.273399337115701
"Dpp6",0.273365955962161
"Sec22a",0.273254756741061
"Rabggta",0.273241324092252
"Riok2",0.273212409759005
"Hmgb1-ps4",0.273203692202004
"Tll1",0.273161572071597
"Znhit2",0.273093523752006
"Dcp2",0.273054390960932
"Fuca2",0.273040400517386
"Tbc1d2b",0.272954796599183
"Dppa1",0.272941899349106
"Mtus2",0.272925142933286
"Por",0.27292323654269
"Usp31",0.272876465761085
"Fam58b",0.272830175343123
"Exoc8",0.272805230225641
"Camkmt",0.272804526483245
"Klhdc9",0.272753597787143
"Hspa13",0.272749816141336
"D030055H07Rik",0.272739071915054
"Dgcr6",0.272701673606756
"Rnf19b",0.272687832323704
"Tsen2",0.272677997708015
"Ccdc115",0.272650150225335
"Mgat2",0.27264949567924
"Amz2",0.272642154616434
"Wdr53",0.272636444139856
"Abt1",0.272627534783595
"Thap1",0.272599706594685
"Cacna1c",0.272579969732174
"Pdcd7",0.272568904401213
"Iqsec1",0.272559536317038
"Inip",0.272545962260257
"Dnajc12",0.272506677059187
"Gale",0.272456084022902
"Fbxl3",0.272433715969444
"Hmgcr",0.272389750033705
"Slc39a10",0.272387633826974
"Ccng2",0.272365002520954
"Fry",0.272320473698178
"Egln2",0.272300616519727
"Has1",0.272272516985608
"Foxp1",0.27224608876669
"Otud3",0.272245975204965
"Mir344i",0.272237463107768
"Ptpn20",0.272163519188568
"Dym",0.272086227241285
"Usp3",0.272065606506429
"Ccdc86",0.272030725183226
"Sesn2",0.272021150425778
"Ppapdc3",0.271945387890288
"Tmem117",0.271941813587637
"Slc38a4",0.271937821652935
"Ppp1r1c",0.271906106715407
"Man2a1",0.271902848261684
"Atg101",0.271896912083673
"Cyb5d2",0.271881972663896
"Pex7",0.271843105795308
"Focad",0.271753641056871
"Mettl22",0.271743761834776
"Oser1",0.271696142225852
"Stxbp4",0.271611050616916
"Ncor2",0.271594127761666
"Oscp1",0.271577586628824
"Ubxn2b",0.271570692409003
"Nmrk1",0.271523750469505
"Panx1",0.271487884410685
"Snupn",0.271398821847609
"Arfgef2",0.271345670216926
"Tbc1d22a",0.2713378653724
"B4galnt4",0.271232563136663
"Fbxl21",0.271211143935755
"Exoc2",0.271198038523931
"Emc7",0.271194924025302
"Utp15",0.271179193344844
"D930015E06Rik",0.27116703460033
"Akr7a5",0.271153280931969
"Btbd6",0.2711316372324
"Fam129a",0.271115975750411
"Npffr1",0.271046902658924
"Foxk2",0.270888339501504
"Zpbp",0.27087575011662
"Aagab",0.270866239300371
"Otud7a",0.270846041925325
"Rilpl2",0.270786835116407
"Kcnc3",0.270679813886334
"2310033P09Rik",0.270642498173507
"Slc33a1",0.270628327454454
"Lekr1",0.270566156257387
"Adrbk1",0.270561680917917
"Adora2a",0.270510187349459
"2010107G23Rik",0.270440864894021
"Msantd3",0.270439299779746
"Msh2",0.270423034114722
"Hmces",0.270407366747228
"Gosr2",0.270350016840993
"Knop1",0.270336700124866
"Fbxl15",0.270331746066682
"Thoc3",0.270322718091428
"Klhl23",0.270314395943249
"B9d2",0.270283792611152
"Stau2",0.270214451428984
"Thap7",0.270185957063502
"Gpr68",0.270185211149417
"Aaas",0.270159685814972
"Cldn1",0.270152698755183
"Kctd2",0.270149967716604
"LOC105242387",0.270116967284618
"Dnajc14",0.270095476748895
"Fut11",0.270091053225755
"Ncoa3",0.269960049996014
"Fam53c",0.269887444706704
"Esr1",0.269817800790409
"Zhx3",0.269747706580372
"Wdr83",0.269683256036025
"Ahcyl2",0.269651647311622
"Zfand2a",0.269619259039756
"1110046J04Rik",0.269604145323739
"Ooep",0.269595392984073
"Acot3",0.269573110351779
"Cpsf3l",0.269537826550938
"Tmub1",0.269490451710421
"Sh3bp5",0.26944992116252
"Lmbr1",0.269443385785125
"Ppp1r16a",0.269441006902883
"Znrf1",0.269357499518884
"Bcap29",0.269337131641256
"Trmt6",0.26923901605895
"Kcnk13",0.269238698542435
"Ppp2r5d",0.269201307486952
"Prrt2",0.269200145078997
"Pigc",0.269177388555079
"Corin",0.269171980251136
"Cdk15",0.269150204566201
"Armc9",0.269132823531797
"Kcna5",0.269097177953916
"Lphn3",0.269090588051113
"2310022A10Rik",0.269068622677225
"Rps4l",0.269057157526588
"Ctnna2",0.269032700090921
"Prkrir",0.268887279899418
"1810011O10Rik",0.268869915740234
"Mettl14",0.268854316270956
"Hes7",0.268845234095855
"Ssh1",0.268834710037011
"Asb13",0.26882499198909
"Ggct",0.268822838454056
"Tada2a",0.268813270612601
"Lin37",0.268752850873304
"Ttll5",0.26874779160082
"Gpatch11",0.268728391673296
"Mapk12",0.268684733375124
"Fem1a",0.268634800859215
"Rab27a",0.268626227485685
"Narf",0.268489281222454
"Imp4",0.268485503235273
"Fam73a",0.268384462445705
"Tnfsf13b",0.268377106921516
"Socs7",0.268338456357252
"Dph6",0.268269994433823
"Pms2",0.268249667551978
"Tmem169",0.268219524165205
"Cdr2",0.268212504457833
"Aff3",0.268205351547618
"Lrp12",0.268183418528537
"Ccm2",0.268154587182387
"Rcl1",0.268152171227702
"Zc2hc1a",0.268086041254073
"Rbbp5",0.268039639053977
"Thoc6",0.26803268294149
"AW209491",0.267986342951012
"Gpn3",0.267969157458805
"Zdhhc4",0.267963415920476
"Stx4a",0.267920603883605
"Cybrd1",0.267902829060824
"5430416N02Rik",0.267896491486749
"Ralgps2",0.267868270513993
"Ndst1",0.267831028843561
"Zfp277",0.267772426867426
"Hdlbp",0.267755882212334
"Emp2",0.267643342851517
"Rrm2b",0.267641282411905
"Laptm4b",0.267630136252763
"Ift88",0.267622871552565
"Msantd1",0.267603205863486
"Cnppd1",0.267561738866227
"Pank1",0.267541448827407
"Kbtbd4",0.267530478637191
"Phactr1",0.267527668125125
"Csrnp2",0.267457424161037
"Snx16",0.267455954479564
"Akt3",0.267409040945172
"C330007P06Rik",0.267384570202431
"Dnajb1",0.26735250297478
"Uspl1",0.267323192734504
"Nfkbiz",0.26731391958477
"Cog4",0.267172021411009
"Drd5",0.267171058980779
"Hgsnat",0.267162376868878
"Pigq",0.26704727586262
"Ranbp6",0.26701414826149
"Bop1",0.267009029766411
"Man1a2",0.267007185710598
"Nubp1",0.266747877203925
"Ift74",0.266705164418461
"Fam161b",0.266688859016382
"Cinp",0.266601641696634
"Akt1s1",0.266585592073517
"Ptpn5",0.266567962374202
"Megf9",0.26648931346553
"Ankrd32",0.2664475760355
"Gstm4",0.266403631462537
"Hspe1-rs1",0.26638305592511
"B4galt2",0.266379980296032
"Dek",0.266344785596987
"Ocel1",0.266337226732943
"Bzw2",0.266331665943953
"Prmt3",0.266327848152346
"Kctd10",0.266292336820903
"Mocs3",0.266199352254948
"Il4ra",0.266184956794392
"Arhgef17",0.266141187404412
"Syce2",0.266115426556023
"G530011O06Rik",0.26611166765026
"Klhl3",0.266100195977413
"Plcl2",0.266081536358106
"Gipc2",0.266004496367796
"Lman2l",0.266003349289309
"1700030L22Rik",0.265936579427805
"Chac2",0.265877156065476
"Phf1",0.265819988498281
"Mcm6",0.26580103050137
"Dpp7",0.265748859385202
"Mc5r",0.265745873056146
"Nol4l",0.265593342857911
"Stc1",0.265590578864505
"Tchh",0.265565803992778
"LOC105245781",0.265458163476878
"Mtor",0.265437653683496
"Rhbdd3",0.265295633489379
"Maml3",0.265271648997141
